عَنْ,‘an,haqida,о,Qur’on-bog‘lovchi,102
فِي,fii,ichida,в,Qur’on-bog‘lovchi,102
بِ,bi,bilan,с,Qur’on-bog‘lovchi,102
كَ,ka,kabi,как,Qur’on-bog‘lovchi,102
لِ,li,uchun,для,Qur’on-bog‘lovchi,102
مَعَ,ma‘a,bilan,вместе с,Qur’on-bog‘lovchi,102
بَيْنَ,bayna,o‘rtasida,между,Qur’on-bog‘lovchi,102
عِنْدَ,‘inda,yonida,у,Qur’on-bog‘lovchi,102
قَبْلَ,qabla,oldin,до,Qur’on-bog‘lovchi,102
بَعْدَ,ba‘da,keyin,после,Qur’on-bog‘lovchi,102
مَعَ ذَلِكَ,ma‘a dhaalika,shunga qaramay,однако,Qur’on-bog‘lovchi,102
كَذَلِكَ,kadhaalika,xuddi shunday,таким образом,Qur’on-bog‘lovchi,102
هَلْ,hal,so‘roqmi,ли,Qur’on-bog‘lovchi,102
أَ, a ,so‘roq belgisi,ли,Qur’on-bog‘lovchi,102
لَا,la,yo‘q,нет,Qur’on-bog‘lovchi,102
مَا,maa,emas/nima,не/Qur’on-bog‘lovchi,102
لَمْ,lam,inkor (o‘tgan),не,Qur’on-bog‘lovchi,102
لَنْ,lan,hech qachon emas,никогда,Qur’on-bog‘lovchi,102
إِلَّا,illaa,faqat,кроме,Qur’on-bog‘lovchi,102
غَيْر,ghayr,boshqa,кроме,Qur’on-bog‘lovchi,102
كُلّ,kull,hamma,все,Qur’on-bog‘lovchi,102
بَعْض,ba‘d,bir qismi,некоторые,Qur’on-bog‘lovchi,102
هَذَا,haadhaa,bu,этот,Qur’on-bog‘lovchi,102
هَذِهِ,haadhihi,bu (ayol),эта,Qur’on-bog‘lovchi,102
ذَلِكَ,dhaalika,u,тот,Qur’on-bog‘lovchi,102
تِلْكَ,tilka,u (ayol),та,Qur’on-bog‘lovchi,102
الَّذِي,alladhii,kimki,который,Qur’on-bog‘lovchi,102
الَّتِي,allatii,qaysiki,которая,Qur’on-bog‘lovchi,102
مَنْ,man,kim,кто,Qur’on-bog‘lovchi,102
مَا,maa,nima,что,Qur’on-bog‘lovchi,102
أَيْنَ,ayna,qayerda,где,Qur’on-bog‘lovchi,102
مَتَى,mataa,qachon,когда,Qur’on-bog‘lovchi,102
كَيْفَ,kayfa,qanday,как,Qur’on-bog‘lovchi,102
كَمْ,kam,nechta,сколько,Qur’on-bog‘lovchi,102
إِذَنْ,idhan,unda,тогда,Qur’on-bog‘lovchi,102
أَمَّا,ammaa,ammo,что касается,Qur’on-bog‘lovchi,102
إِنْ,in,agar,если,Qur’on-bog‘lovchi,102
مَا لَمْ,maa lam,agar bo‘lmasa,если не,Qur’on-bog‘lovchi,102
كَيْ لَا,kay laa,shunda emas,чтобы не,Qur’on-bog‘lovchi,102
arabic,transliteration,uz,ru,category,lesson_id
إِنْسَان,insaan,inson,человек,Qur’on-ot,103
نَاس,naas,odamlar,люди,Qur’on-ot,103
قَوْم,qawm,qavm,народ,Qur’on-ot,103
عَبْد,‘abd,banda,раб,Qur’on-ot,103
عِبَاد,‘ibaad,bandalar,рабы,Qur’on-ot,103
نَبِي,nabiyy,Payg‘ambar,пророк,Qur’on-ot,103
رَسُول,rasuul,Rasul,посланник,Qur’on-ot,103
آيَة,aayah,oyat,аят,Qur’on-ot,103
كِتَاب,kitaab,kitob,книга,Qur’on-ot,103
قُرْآن,qur’aan,Qur’on,Коран,Qur’on-ot,103
ذِكْر,dhikr,zikr,поминание,Qur’on-ot,103
وَحْي,wahy,vahiy,откровение,Qur’on-ot,103
دِين,diin,din,религия,Qur’on-ot,103
إِيمَان,iimaan,imon,вера,Qur’on-ot,103
كُفْر,kufr,kufr,неверие,Qur’on-ot,103
نِفَاق,nifaaq,nifoq,лицемерие,Qur’on-ot,103
حَقّ,haqq,haqiqat,истина,Qur’on-ot,103
بَاطِل,baatil,yolg‘on,ложь,Qur’on-ot,103
هُدًى,hudan,hidoyat,руководство,Qur’on-ot,103
ضَلَال,dalaal,adashish,заблуждение,Qur’on-ot,103
عِلْم,‘ilm,bilim,знание,Qur’on-ot,103
حِكْمَة,hikma,hikmat,мудрость,Qur’on-ot,103
قَلْب,qalb,yurak,сердце,Qur’on-ot,103
نَفْس,nafs,nafs,душа,Qur’on-ot,103
عَقْل,‘aql,aql,разум,Qur’on-ot,103
صَبْر,sabr,sabr,терпение,Qur’on-ot,103
شُكْر,shukr,shukr,благодарность,Qur’on-ot,103
تَوْبَة,tawba,tavba,покаяние,Qur’on-ot,103
مَغْفِرَة,maghfira,mag‘firat,прощение,Qur’on-ot,103
رَحْمَة,rahma,rahmat,милость,Qur’on-ot,103
نِعْمَة,ni‘ma,ne’mat,благодать,Qur’on-ot,103
عَذَاب,‘adhaab,azob,наказание,Qur’on-ot,103
جَزَاء,jazaa’,jazo,воздаяние,Qur’on-ot,103
حِسَاب,hisaab,hisob,отчёт,Qur’on-ot,103
مِيزَان,miizaan,tarozu,весы,Qur’on-ot,103
يَوْم,yawm,kun,день,Qur’on-ot,103
سَاعَة,saa‘a,qiyomat vaqti,час,Qur’on-ot,103
دُنْيَا,dunyaa,dunyo,мир,Qur’on-ot,103
آخِرَة,aakhirah,oxirat,вечность,Qur’on-ot,103
قِيَامَة,qiyaama,qiyomat,судный день,Qur’on-ot,103
بَعْث,ba‘th,tirilish,воскрешение,Qur’on-ot,103
جَنَّة,jannah,jannat,рай,Qur’on-ot,103
نَار,naar,do‘zax,ад,Qur’on-ot,103
فِرْدَوْس,firdaws,Firdavs,Фирдаус,Qur’on-ot,103
سَعِير,sa‘iir,olov,пламя,Qur’on-ot,103
جَهَنَّم,jahannam,Jahannam,геенна,Qur’on-ot,103
زَقُّوم,zaqquum,zaqqum daraxti,заккум,Qur’on-ot,103
مَاء,maa’,suv,вода,Qur’on-ot,103
نُور,nuur,nur,свет,Qur’on-ot,103
ظُلْمَة,zulma,zulmat,тьма,Qur’on-ot,103
سَمَاء,samaa,osmon,небо,Qur’on-ot,103
أَرْض,ard,yer,земля,Qur’on-ot,103
جَبَل,jabal,tog‘,гора,Qur’on-ot,103
بَحْر,bahr,dengiz,море,Qur’on-ot,103
نَهْر,nahr,daryo,река,Qur’on-ot,103
مَلَك,malak,farišta,ангел,Qur’on-ot,103
مَلَائِكَة,malaa’ika,fariştalar,ангелы,Qur’on-ot,103
جِنّ,jinn,jin,джинн,Qur’on-ot,103
شَيْطَان,shaytaan,shayton,сатана,Qur’on-ot,103
إِبْلِيس,ibliis,Iblis,Иблис,Qur’on-ot,103
أُمَّة,ummah,ummat,община,Qur’on-ot,103
مِيثَاق,miithaaq,ahd,завет,Qur’on-ot,103
عَهْد,‘ahd,ahd,договор,Qur’on-ot,103
أَمَانَة,amaanah,omonat,доверие,Qur’on-ot,103
حَرَام,haraam,harom,запретное,Qur’on-ot,103
حَلَال,halaal,halol,дозволенное,Qur’on-ot,103
